Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
50:30.8,18.965,TCP  ,EXT_SERVER,22,18851_139,25328,26,5749,1,.AP.SF,0,suspicious
53:33.5,17.327,TCP  ,14105_56,19902,EXT_SERVER,22,24,2932,1,.AP.SF,0,suspicious
53:33.5,17.327,TCP  ,EXT_SERVER,22,14105_56,19902,26,3745,1,.APRSF,0,suspicious
50:45.6,9.391,TCP  ,10006_27,11740,EXT_SERVER,22,15,2179,1,.AP.SF,0,suspicious
50:45.6,9.391,TCP  ,EXT_SERVER,22,10006_27,11740,19,3185,1,.AP.SF,0,suspicious
53:46.5,18.939,TCP  ,EXT_SERVER,22,10767_152,63856,26,3745,1,.APRSF,0,suspicious
53:46.5,18.939,TCP  ,10767_152,63856,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
53:51.3,17.483,TCP  ,14105_56,19944,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
53:51.3,17.483,TCP  ,EXT_SERVER,22,14105_56,19944,26,3745,1,.APRSF,0,suspicious
54:05.9,19.282,TCP  ,EXT_SERVER,22,10767_152,26667,26,3745,1,.APRSF,0,suspicious
54:05.9,19.282,TCP  ,10767_152,26667,EXT_SERVER,22,24,2998,1,.AP.SF,0,suspicious
54:09.3,18.935,TCP  ,14105_56,21986,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
54:09.3,18.935,TCP  ,EXT_SERVER,22,14105_56,21986,26,3745,1,.APRSF,0,suspicious
54:33.7,0,TCP  ,EXT_SERVER,23,19193_23,6920,1,40,1,.A.R..,0,suspicious
54:33.7,0,TCP  ,19193_23,6920,EXT_SERVER,23,1,46,1,....S.,0,suspicious
54:33.8,0,TCP  ,19194_231,63433,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
54:33.8,0,TCP  ,EXT_SERVER,5358,19194_231,63433,1,40,1,.A.R..,0,suspicious
54:33.8,5.254,TCP  ,EXT_SERVER,3389,19195_203,53673,1,40,1,.A.R..,0,suspicious
54:33.8,5.254,TCP  ,19195_203,53673,EXT_SERVER,3389,2,92,1,...RS.,0,suspicious
51:40.1,0.084,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56472,7,561,1,.AP.SF,0,normal
51:40.1,0.084,TCP  ,OPENSTACK_NET,56472,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
51:40.1,0.097,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56473,7,1725,1,.AP.SF,0,normal
51:40.1,0.097,TCP  ,OPENSTACK_NET,56473,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
51:40.6,0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63192,7,561,1,.AP.SF,0,normal
51:40.6,0.057,TCP  ,OPENSTACK_NET,63192,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
54:25.7,18.793,TCP  ,EXT_SERVER,22,10767_152,55332,26,3745,1,.APRSF,0,suspicious
54:25.7,18.793,TCP  ,10767_152,55332,EXT_SERVER,22,26,3070,1,.AP.SF,0,suspicious
54:34.0,10.995,TCP  ,18851_139,26344,EXT_SERVER,22,16,2193,1,.APRSF,0,suspicious
54:34.0,10.995,TCP  ,EXT_SERVER,22,18851_139,26344,22,3557,1,.AP.SF,0,suspicious
54:28.7,18.762,TCP  ,14105_56,29860,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
54:28.7,18.762,TCP  ,EXT_SERVER,22,14105_56,29860,26,3745,1,.APRSF,0,suspicious
54:52.3,0,TCP  ,19196_14,26741,EXT_SERVER,23,1,46,1,....S.,0,suspicious
54:52.3,0,TCP  ,EXT_SERVER,23,19196_14,26741,1,40,1,.A.R..,0,suspicious
51:47.7,8.679,TCP  ,10006_27,33356,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
51:47.7,8.679,TCP  ,EXT_SERVER,22,10006_27,33356,20,3237,1,.AP.SF,0,suspicious
54:45.0,18.506,TCP  ,EXT_SERVER,22,10767_152,18653,26,3745,1,.APRSF,0,suspicious
54:45.0,18.506,TCP  ,10767_152,18653,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
54:48.0,18.436,TCP  ,14105_56,35088,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
54:48.0,18.436,TCP  ,EXT_SERVER,22,14105_56,35088,26,3745,1,.APRSF,0,suspicious
55:04.0,19.362,TCP  ,EXT_SERVER,22,10767_152,45614,26,3745,1,.APRSF,0,suspicious
55:04.0,19.362,TCP  ,10767_152,45614,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
55:06.9,19.02,TCP  ,14105_56,38656,EXT_SERVER,22,26,3004,1,.AP.SF,0,suspicious
55:06.9,19.02,TCP  ,EXT_SERVER,22,14105_56,38656,26,3745,1,.APRSF,0,suspicious
55:30.5,6.578,TCP  ,18851_139,19763,EXT_SERVER,22,6,361,1,.APRSF,0,suspicious
55:30.5,6.578,TCP  ,EXT_SERVER,22,18851_139,19763,8,3483,1,.AP.SF,0,suspicious
52:40.1,0.091,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56490,7,702,1,.AP.SF,0,normal
52:40.1,0.091,TCP  ,OPENSTACK_NET,56490,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
52:40.1,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56491,7,556,1,.AP.SF,0,normal
52:40.1,0.06,TCP  ,OPENSTACK_NET,56491,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
52:40.6,0.074,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63209,7,702,1,.AP.SF,0,normal
52:40.6,0.074,TCP  ,OPENSTACK_NET,63209,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
52:40.6,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63210,7,556,1,.AP.SF,0,normal
52:40.6,0.052,TCP  ,OPENSTACK_NET,63210,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
55:23.9,18.833,TCP  ,EXT_SERVER,22,10767_152,8746,26,3745,1,.APRSF,0,suspicious
55:23.9,18.833,TCP  ,10767_152,8746,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
55:26.4,19.256,TCP  ,14105_56,44956,EXT_SERVER,22,26,3004,1,.AP.SF,0,suspicious
55:26.4,19.256,TCP  ,EXT_SERVER,22,14105_56,44956,26,3745,1,.APRSF,0,suspicious
52:53.3,0,UDP  ,10025_123,5074,EXT_SERVER,5060,1,437,1,......,0,suspicious
52:53.3,0,ICMP ,EXT_SERVER,0,10025_123,3.3,1,465,1,......,0,suspicious
52:53.3,0,ICMP ,10336_19,0,EXT_SERVER,8,1,46,1,......,0,suspicious
52:53.3,0,ICMP ,EXT_SERVER,0,10336_19,0,1,32,1,......,0,suspicious
56:03.2,0,TCP  ,11550_7,40776,EXT_SERVER,143,1,46,1,....S.,0,suspicious
56:03.2,0,TCP  ,EXT_SERVER,143,11550_7,40776,1,40,1,.A.R..,0,suspicious
55:43.2,21.07,TCP  ,EXT_SERVER,22,10767_152,36345,27,3809,1,.APRSF,0,suspicious
55:43.2,21.07,TCP  ,10767_152,36345,EXT_SERVER,22,25,3134,1,.AP.SF,0,suspicious
55:46.2,19.247,TCP  ,14105_56,52402,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
55:46.2,19.247,TCP  ,EXT_SERVER,22,14105_56,52402,26,3745,1,.APRSF,0,suspicious
56:12.1,0,TCP  ,19197_127,6000,EXT_SERVER,1433,1,46,1,....S.,0,suspicious
56:12.1,0,TCP  ,EXT_SERVER,1433,19197_127,6000,1,40,1,.A.R..,0,suspicious
56:04.8,20.132,TCP  ,EXT_SERVER,22,10767_152,1625,26,3745,1,.APRSF,0,suspicious
56:04.8,20.132,TCP  ,10767_152,1625,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
56:05.9,18.876,TCP  ,14105_56,56874,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
56:05.9,18.876,TCP  ,EXT_SERVER,22,14105_56,56874,26,3745,1,.APRSF,0,suspicious
56:29.5,0,TCP  ,EXT_SERVER,23,17913_136,7334,1,40,1,.A.R..,0,suspicious
56:29.5,0,TCP  ,17913_136,7334,EXT_SERVER,23,1,46,1,....S.,0,suspicious
56:31.2,0,TCP  ,19198_89,20242,EXT_SERVER,23,1,46,1,....S.,0,suspicious
56:31.2,0,TCP  ,EXT_SERVER,23,19198_89,20242,1,40,1,.A.R..,0,suspicious
53:19.0,15.005,TCP  ,18851_139,41894,EXT_SERVER,22,16,2223,1,.AP.SF,0,suspicious
53:19.0,15.005,TCP  ,EXT_SERVER,22,18851_139,41894,24,4614,1,.AP.SF,0,suspicious
56:26.4,14.719,TCP  ,18851_139,63733,EXT_SERVER,22,8,1737,1,.APRSF,0,suspicious
56:26.4,14.719,TCP  ,EXT_SERVER,22,18851_139,63733,10,1601,1,.AP.SF,0,suspicious
56:25.3,20.174,TCP  ,14105_56,60672,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
56:25.3,20.174,TCP  ,EXT_SERVER,22,14105_56,60672,26,3745,1,.APRSF,0,suspicious
56:25.4,20.274,TCP  ,EXT_SERVER,22,10767_152,30254,26,3745,1,.APRSF,0,suspicious
56:25.4,20.274,TCP  ,10767_152,30254,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
53:44.0,2.584,TCP  ,17626_160,45400,EXT_SERVER,22,12,1586,1,  0xdb,0,suspicious
53:44.0,2.584,TCP  ,EXT_SERVER,22,17626_160,45400,13,2585,1,.AP.SF,0,suspicious
53:54.1,11.388,TCP  ,10006_27,26961,EXT_SERVER,22,17,2366,1,.AP.SF,0,suspicious
53:54.1,11.388,TCP  ,EXT_SERVER,22,10006_27,26961,24,4426,1,.AP.SF,0,suspicious
56:46.0,20.605,TCP  ,14105_56,3228,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
56:46.0,20.605,TCP  ,EXT_SERVER,22,14105_56,3228,26,3745,1,.APRSF,0,suspicious
56:46.2,20.934,TCP  ,EXT_SERVER,22,10767_152,58409,26,3745,1,.APRSF,0,suspicious
56:46.2,20.934,TCP  ,10767_152,58409,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
57:05.7,7.37,TCP  ,10006_27,35547,EXT_SERVER,22,7,1037,1,.APRSF,0,suspicious
57:05.7,7.37,TCP  ,EXT_SERVER,22,10006_27,35547,8,1469,1,.AP.SF,0,suspicious
57:16.3,0.018,TCP  ,15129_70,42211,EXT_SERVER,13124,2,92,1,...RS.,0,suspicious
57:16.3,0.018,TCP  ,EXT_SERVER,13124,15129_70,42211,1,40,1,.A.R..,0,suspicious
57:07.1,20.243,TCP  ,14105_56,12686,EXT_SERVER,22,26,3004,1,.AP.SF,0,suspicious
57:07.1,20.243,TCP  ,EXT_SERVER,22,14105_56,12686,26,3745,1,.APRSF,0,suspicious
57:07.6,21.15,TCP  ,EXT_SERVER,22,10767_152,23507,26,3745,1,.APRSF,0,suspicious
57:07.6,21.15,TCP  ,10767_152,23507,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
54:39.4,0.015,UDP  ,10014_199,123,EXT_SERVER,38882,1,76,1,......,0,suspicious
54:39.4,0.015,UDP  ,EXT_SERVER,38882,10014_199,123,1,76,1,......,0,suspicious
57:23.5,21.462,TCP  ,18851_139,52924,EXT_SERVER,22,17,2385,1,.APRSF,0,suspicious
57:23.5,21.462,TCP  ,EXT_SERVER,22,18851_139,52924,28,6091,1,.AP.SF,0,suspicious
57:27.8,18.9,TCP  ,14105_56,19862,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
57:27.8,18.9,TCP  ,EXT_SERVER,22,14105_56,19862,26,3745,1,.APRSF,0,suspicious
57:29.3,20.203,TCP  ,EXT_SERVER,22,10767_152,52468,26,3745,1,.APRSF,0,suspicious
57:29.3,20.203,TCP  ,10767_152,52468,EXT_SERVER,22,26,3066,1,.AP.SF,0,suspicious
58:00.3,0,TCP  ,11593_116,41012,EXT_SERVER,123,1,46,1,....S.,0,suspicious
58:00.3,0,TCP  ,EXT_SERVER,123,11593_116,41012,1,40,1,.A.R..,0,suspicious
58:05.2,0,TCP  ,19199_82,7536,EXT_SERVER,2323,1,46,1,....S.,0,suspicious
58:05.2,0,TCP  ,EXT_SERVER,2323,19199_82,7536,1,40,1,.A.R..,0,suspicious
54:57.5,9.312,TCP  ,10006_27,55957,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
54:57.5,9.312,TCP  ,EXT_SERVER,22,10006_27,55957,19,3185,1,.AP.SF,0,suspicious
57:47.2,19.112,TCP  ,14105_56,24794,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
57:47.2,19.112,TCP  ,EXT_SERVER,22,14105_56,24794,26,3745,1,.APRSF,0,suspicious
57:50.0,19.575,TCP  ,EXT_SERVER,22,10767_152,17446,26,3745,1,.APRSF,0,suspicious
57:50.0,19.575,TCP  ,10767_152,17446,EXT_SERVER,22,26,3022,1,.AP.SF,0,suspicious
58:11.9,9.116,TCP  ,10006_27,46208,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
58:11.9,9.116,TCP  ,EXT_SERVER,22,10006_27,46208,21,3301,1,.AP.SF,0,suspicious
58:06.9,19.317,TCP  ,14105_56,31082,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
58:06.9,19.317,TCP  ,EXT_SERVER,22,14105_56,31082,26,3745,1,.APRSF,0,suspicious
58:10.0,19.74,TCP  ,EXT_SERVER,22,10767_152,45665,26,3745,1,.APRSF,0,suspicious
58:10.0,19.74,TCP  ,10767_152,45665,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
58:19.4,10.95,TCP  ,18851_139,42787,EXT_SERVER,22,8,2013,1,.APRS.,0,suspicious
58:19.4,10.95,TCP  ,EXT_SERVER,22,18851_139,42787,11,5257,1,.AP.S.,0,suspicious
58:37.1,0,TCP  ,11575_127,56599,EXT_SERVER,137,1,46,1,....S.,0,suspicious
58:37.1,0,TCP  ,EXT_SERVER,137,11575_127,56599,1,40,1,.A.R..,0,suspicious
55:40.1,0.057,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56540,7,556,1,.AP.SF,0,normal
55:40.1,0.057,TCP  ,OPENSTACK_NET,56540,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
55:40.1,0.081,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56541,7,702,1,.AP.SF,0,normal
55:40.1,0.081,TCP  ,OPENSTACK_NET,56541,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
55:40.6,0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63260,7,702,1,.AP.SF,0,normal
55:40.6,0.068,TCP  ,OPENSTACK_NET,63260,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
55:40.6,0.045,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63259,7,556,1,.AP.SF,0,normal
55:40.6,0.045,TCP  ,OPENSTACK_NET,63259,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
55:41.3,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56542,7,639,1,.AP.SF,0,normal
55:41.3,0.058,TCP  ,OPENSTACK_NET,56542,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
55:41.8,0.058,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63261,7,639,1,.AP.SF,0,normal
55:41.8,0.058,TCP  ,OPENSTACK_NET,63261,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
58:43.2,0,TCP  ,EXT_SERVER,23,19200_244,12094,1,40,1,.A.R..,0,suspicious
58:43.2,0,TCP  ,19200_244,12094,EXT_SERVER,23,1,46,1,....S.,0,suspicious
58:26.7,19.188,TCP  ,14105_56,36502,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
58:26.7,19.188,TCP  ,EXT_SERVER,22,14105_56,36502,26,3745,1,.APRSF,0,suspicious
58:30.3,19.753,TCP  ,EXT_SERVER,22,10767_152,9594,26,3745,1,.APRSF,0,suspicious
58:30.3,19.753,TCP  ,10767_152,9594,EXT_SERVER,22,24,2950,1,.AP.SF,0,suspicious
58:54.1,0.001,TCP  ,19157_164,29000,EXT_SERVER,50209,1,46,1,.A..S.,0,suspicious
58:54.1,0.001,TCP  ,EXT_SERVER,50209,19157_164,29000,1,40,1,...R..,0,suspicious
58:46.4,18.237,TCP  ,14105_56,42704,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
58:46.4,18.237,TCP  ,EXT_SERVER,22,14105_56,42704,26,3745,1,.APRSF,0,suspicious
55:58.9,10.756,TCP  ,10006_27,23634,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
55:58.9,10.756,TCP  ,EXT_SERVER,22,10006_27,23634,21,3393,1,.AP.SF,0,suspicious
58:50.5,19.3,TCP  ,EXT_SERVER,22,10767_152,38828,26,3745,1,.APRSF,0,suspicious
58:50.5,19.3,TCP  ,10767_152,38828,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
59:05.1,20.663,TCP  ,14105_56,48180,EXT_SERVER,22,26,3132,1,.AP.SF,0,suspicious
59:05.1,20.663,TCP  ,EXT_SERVER,22,14105_56,48180,29,3995,1,.APRSF,0,suspicious
59:10.4,19.979,TCP  ,EXT_SERVER,22,10767_152,2885,26,3745,1,.APRSF,0,suspicious
59:10.4,19.979,TCP  ,10767_152,2885,EXT_SERVER,22,24,2994,1,.AP.SF,0,suspicious
59:14.2,22.586,TCP  ,18851_139,26874,EXT_SERVER,22,18,4113,1,.APRSF,0,suspicious
59:14.2,22.586,TCP  ,EXT_SERVER,22,18851_139,26874,33,7146,1,.AP.SF,0,suspicious
56:40.1,0.09,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56559,7,561,1,.AP.SF,0,normal
56:40.1,0.09,TCP  ,OPENSTACK_NET,56559,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
56:40.1,0.097,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56560,7,1725,1,.AP.SF,0,normal
56:40.1,0.097,TCP  ,OPENSTACK_NET,56560,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
56:40.6,0.068,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63278,7,561,1,.AP.SF,0,normal
56:40.6,0.068,TCP  ,OPENSTACK_NET,63278,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
59:26.3,17.557,TCP  ,14105_56,63818,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
59:26.3,17.557,TCP  ,EXT_SERVER,22,14105_56,63818,26,3745,1,.APRSF,0,suspicious
59:30.8,18.153,TCP  ,EXT_SERVER,22,10767_152,33161,26,3745,1,.APRSF,0,suspicious
59:30.8,18.153,TCP  ,10767_152,33161,EXT_SERVER,22,24,2966,1,.AP.SF,0,suspicious
59:44.3,18.414,TCP  ,14105_56,1870,EXT_SERVER,22,26,3004,1,.AP.SF,0,suspicious
59:44.3,18.414,TCP  ,EXT_SERVER,22,14105_56,1870,26,3745,1,.APRSF,0,suspicious
00:08.7,1.166,TCP  ,19186_17,55735,EXT_SERVER,9981,3,152,1,....S.,0,suspicious
00:08.7,1.166,TCP  ,EXT_SERVER,9981,19186_17,55735,3,120,1,.A.R..,0,suspicious
00:09.2,0.264,TCP  ,10979_2,50173,EXT_SERVER,22,2,92,1,...RS.,0,suspicious
00:09.2,0.264,TCP  ,EXT_SERVER,22,10979_2,50173,1,44,1,.A..S.,0,suspicious
59:49.5,22.22,TCP  ,EXT_SERVER,22,10767_152,61131,31,4235,1,.APRSF,0,suspicious
59:49.5,22.22,TCP  ,10767_152,61131,EXT_SERVER,22,26,3162,1,.AP.SF,0,suspicious
53:41.5,214.801,ICMP ,15129_70,0,EXT_SERVER,3.1,2,136,1,......,0,suspicious
00:10.0,6.897,TCP  ,18851_139,17417,EXT_SERVER,22,9,1789,1,.APRSF,0,suspicious
00:10.0,6.897,TCP  ,EXT_SERVER,22,18851_139,17417,12,4605,1,.AP.SF,0,suspicious
00:03.2,16.972,TCP  ,14105_56,7244,EXT_SERVER,22,24,2932,1,.AP.SF,0,suspicious
00:03.2,16.972,TCP  ,EXT_SERVER,22,14105_56,7244,26,3745,1,.APRSF,0,suspicious
00:23.6,0,TCP  ,19201_161,28963,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
00:23.6,0,TCP  ,EXT_SERVER,5358,19201_161,28963,1,40,1,.A.R..,0,suspicious
00:12.2,17.798,TCP  ,EXT_SERVER,22,10767_152,29802,26,3745,1,.APRSF,0,suspicious
00:12.2,17.798,TCP  ,10767_152,29802,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
00:20.7,16.288,TCP  ,14105_56,8452,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
00:20.7,16.288,TCP  ,EXT_SERVER,22,14105_56,8452,26,3745,1,.APRSF,0,suspicious
00:30.5,17.962,TCP  ,EXT_SERVER,22,10767_152,55952,26,3745,1,.APRSF,0,suspicious
00:30.5,17.962,TCP  ,10767_152,55952,EXT_SERVER,22,26,3038,1,.AP.SF,0,suspicious
00:37.5,18.409,TCP  ,14105_56,8644,EXT_SERVER,22,26,3004,1,.AP.SF,0,suspicious
00:37.5,18.409,TCP  ,EXT_SERVER,22,14105_56,8644,26,3745,1,.APRSF,0,suspicious
01:01.3,0,TCP  ,12572_65,49954,EXT_SERVER,161,1,46,1,....S.,0,suspicious
01:01.3,0,TCP  ,EXT_SERVER,161,12572_65,49954,1,40,1,.A.R..,0,suspicious
00:48.9,19.544,TCP  ,EXT_SERVER,22,10767_152,18355,26,3745,1,.APRSF,0,suspicious
00:48.9,19.544,TCP  ,10767_152,18355,EXT_SERVER,22,26,3022,1,.AP.SF,0,suspicious
00:56.4,17.686,TCP  ,14105_56,13912,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
00:56.4,17.686,TCP  ,EXT_SERVER,22,14105_56,13912,26,3745,1,.APRSF,0,suspicious
01:17.7,0,TCP  ,EXT_SERVER,23,10466_141,49456,1,40,1,.A.R..,0,suspicious
01:17.7,0,TCP  ,10466_141,49456,EXT_SERVER,23,1,46,1,....S.,0,suspicious
01:09.0,18.604,TCP  ,EXT_SERVER,22,10767_152,47424,26,3745,1,.APRSF,0,suspicious
01:09.0,18.604,TCP  ,10767_152,47424,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
01:14.6,18.258,TCP  ,14105_56,16976,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
01:14.6,18.258,TCP  ,EXT_SERVER,22,14105_56,16976,26,3745,1,.APRSF,0,suspicious
58:40.1,0.076,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56593,7,702,1,.AP.SF,0,normal
58:40.1,0.076,TCP  ,OPENSTACK_NET,56593,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
58:40.1,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56594,7,556,1,.AP.SF,0,normal
58:40.1,0.054,TCP  ,OPENSTACK_NET,56594,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
58:40.6,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63311,7,702,1,.AP.SF,0,normal
58:40.6,0.056,TCP  ,OPENSTACK_NET,63311,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
58:40.6,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,63312,7,556,1,.AP.SF,0,normal
58:40.6,0.054,TCP  ,OPENSTACK_NET,63312,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
01:28.1,21.042,TCP  ,EXT_SERVER,22,10767_152,10787,28,3865,1,.APRSF,0,suspicious
01:28.1,21.042,TCP  ,10767_152,10787,EXT_SERVER,22,26,3046,1,.AP.SF,0,suspicious
01:33.3,17.544,TCP  ,14105_56,22422,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
01:33.3,17.544,TCP  ,EXT_SERVER,22,14105_56,22422,26,3745,1,.APRSF,0,suspicious
02:04.2,0,TCP  ,19202_70,14983,EXT_SERVER,23,1,46,1,....S.,0,suspicious
02:04.2,0,TCP  ,EXT_SERVER,23,19202_70,14983,1,40,1,.A.R..,0,suspicious
01:49.6,19.374,TCP  ,EXT_SERVER,22,10767_152,41313,26,3745,1,.APRSF,0,suspicious
01:49.6,19.374,TCP  ,10767_152,41313,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
01:51.4,18.123,TCP  ,14105_56,23930,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
01:51.4,18.123,TCP  ,EXT_SERVER,22,14105_56,23930,26,3745,1,.APRSF,0,suspicious
02:01.5,19.044,TCP  ,18851_139,61470,EXT_SERVER,22,8,505,1,.APRSF,0,suspicious
02:01.5,19.044,TCP  ,EXT_SERVER,22,18851_139,61470,11,1814,1,.AP.SF,0,suspicious
59:16.5,8.84,TCP  ,10006_27,37975,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
59:16.5,8.84,TCP  ,EXT_SERVER,22,10006_27,37975,19,3185,1,.AP.SF,0,suspicious
02:09.5,18.952,TCP  ,EXT_SERVER,22,10767_152,5640,26,3745,1,.APRSF,0,suspicious
02:09.5,18.952,TCP  ,10767_152,5640,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
02:10.0,18.488,TCP  ,14105_56,29266,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
02:10.0,18.488,TCP  ,EXT_SERVER,22,14105_56,29266,26,3745,1,.APRSF,0,suspicious
02:29.0,18.807,TCP  ,EXT_SERVER,22,10767_152,34598,26,3745,1,.APRSF,0,suspicious
02:29.0,18.807,TCP  ,10767_152,34598,EXT_SERVER,22,24,2966,1,.AP.SF,0,suspicious
02:29.0,19.119,TCP  ,14105_56,35458,EXT_SERVER,22,26,3036,1,.AP.SF,0,suspicious
02:29.0,19.119,TCP  ,EXT_SERVER,22,14105_56,35458,26,3745,1,.APRSF,0,suspicious
02:48.6,18.838,TCP  ,14105_56,41482,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
02:48.6,18.838,TCP  ,EXT_SERVER,22,14105_56,41482,26,3745,1,.APRSF,0,suspicious
02:48.3,21.105,TCP  ,EXT_SERVER,22,10767_152,61995,28,3929,1,.APRSF,0,suspicious
02:48.3,21.105,TCP  ,10767_152,61995,EXT_SERVER,22,25,3086,1,.AP.SF,0,suspicious
01:12.1,122.316,TCP  ,18851_139,48930,EXT_SERVER,22,11,1577,1,.APRSF,0,suspicious
01:12.1,122.316,TCP  ,EXT_SERVER,22,18851_139,48930,12,2541,1,.AP.SF,0,suspicious
02:57.6,21.612,TCP  ,18851_139,51869,EXT_SERVER,22,18,2405,1,.APRSF,0,suspicious
02:57.6,21.612,TCP  ,EXT_SERVER,22,18851_139,51869,31,5174,1,.AP.SF,0,suspicious
03:23.0,0,TCP  ,19203_235,51488,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
03:23.0,0,TCP  ,EXT_SERVER,5358,19203_235,51488,1,40,1,.A.R..,0,suspicious
00:19.4,8.382,TCP  ,10006_27,19270,EXT_SERVER,22,17,2279,1,.AP.SF,0,suspicious
00:19.4,8.382,TCP  ,EXT_SERVER,22,10006_27,19270,21,3353,1,.AP.SF,0,suspicious
03:08.0,19.943,TCP  ,14105_56,46226,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
03:08.0,19.943,TCP  ,EXT_SERVER,22,14105_56,46226,26,3745,1,.APRSF,0,suspicious
03:09.9,21.063,TCP  ,EXT_SERVER,22,10767_152,28219,26,3745,1,.APRSF,0,suspicious
